"","longitude","latitude","eventDate"
"1311",-122.2233829,37.4151818,1981-09-26
"1312",-116.32571,31.42073,1978-08-21
"1313",-115.9505578,30.7684156,1977-05-20
"1314",-120.5559921,34.7738348,1977-06-17
"1315",-118.0321215,34.1730195,1977-06-14
"1316",-123.0239409,38.6929897,1976-03-01
"1317",-121.5545661,36.3855724,1976-03-22
"1318",-121.7872157,36.8329388,1976-03-24
"1319",-115.4667,30.88333,1976-08-23
"1320",-122.2526158,37.9025298,1976-09-27
"1321",-121.5939594,37.6405929,1975-02-06
"1322",-120.4659108,38.0618438,1975-02-07
"1323",-116.94408,33.44679,1975-05-04
"1324",-116.99392,33.47924,1975-05-29
"1325",-123.0825811,38.3850406,1975-07-26
"1326",-121.3190464,35.7644778,1975-07-15
"1327",-121.4904451,37.6398017,1975-07-22
"1328",-122.2439357,37.9052898,1975-10-01
"1329",-121.5014953,36.340164,1974-05-18
"1330",-120.57527,34.74179,1974-07-31
"1331",-115.4338795,30.8334166,1973-06-27
"1332",-115.463876,30.887101,1973-06-30
"1333",-115.5505512,31.0689641,1973-08-10
"1334",-117.4517013,34.2905562,1972-05-28
"1335",-121.8869266,37.9135735,1971-01-16
"1336",-121.9083443,37.8524277,1971-01-17
"1337",-121.840535,36.925845,1971-02-26
"1338",-116.0005604,30.9500763,1971-04-05
"1339",-121.5868,37.6399,1971-04-04
"1340",-121.4838,37.7012,1971-05-29
"1341",-121.4988652,37.6337118,1971-05-29
"1342",-121.4908651,37.6441216,1971-05-29
"1343",-121.7697125,37.8787742,1970-01-16
"1344",-115.6349974,31.1106292,1970-02-12
"1345",-122.9647966,38.2504264,1970-05-07
"1346",-119.7933589,34.4894652,1969-12-29
"1347",-117.62398,33.7159,1968-03-10
"1348",-117.5939,33.72228,1968-03-16
"1349",-117.62395,33.71446,1968-03-07
"1350",-117.61765,33.72494,1968-05-30
"1351",-121.1476405,36.4403863,1968-07-16
"1352",-119.1176652,34.5547462,1968-08-02
"1353",-122.2004464,37.9629559,1968-08-01
"1354",-122.2637694,37.3861512,1968-08-18
"1355",-122.189605,38.042701,1968-09-21
"1356",-121.1482588,35.6159919,1968-12-30
"1357",-117.62308,33.71527,1967-03-18
"1358",-121.8259031,37.5113749,1967-03-20
"1359",-121.1750838,36.4963317,1967-06-16
"1360",-116.60401,32.9421,1967-06-01
"1361",-116.9036,33.34122,1967-09-14
"1362",-116.90098,33.34058,1967-10-01
"1363",-117.64054,33.62714,1966-02-22
"1364",-117.62582,33.71238,1966-03-11
"1365",-119.8187508,34.5200121,1965-02-21
"1366",-118.840866,34.030474,1965-05-08
"1367",-117.49036,33.59352,1965-06-22
"1368",-116.47445,33.09641,1965-08-07
"1369",-121.1802367,36.481785,1965-09-02
"1370",-117.59113,33.71857,1965-11-05
"1371",-118.8556832,34.0649117,1964-02-05
"1372",-116.552102,33.763158,1964-03-20
"1373",-118.7527577,34.0498039,1964-04-16
"1374",-117.64054,33.71277,1964-04-11
"1375",-119.8197456,34.5064615,1964-05-17
"1376",-121.5345994,37.3503219,1964-10-03
"1377",-116.43577,33.11854,1963-04-04
"1378",-116.47983,33.10075,1963-04-26
"1379",-116.47211,33.09806,1963-04-27
"1380",-122.2399922,38.4828796,1963-05-30
"1381",-120.8811299,36.7315774,1963-08-10
"1382",-122.4921945,39.6046235,1963-10-10
"1383",-116.47763,33.10065,1962-04-19
"1384",-122.7193143,38.8613829,1961-01-25
"1385",-122.7262728,38.8832154,1961-01-25
"1386",-120.8419331,38.6452457,1961-03-31
"1387",-118.5289546,34.6371572,1961-07-16
"1388",-115.47592,30.89293,1961-09-06
"1389",-117.7758703,34.1406322,1960-02-03
"1390",-119.7791741,34.5457777,1960-05-12
"1391",-121.873683,37.57682,1960-06-30
"1392",-121.8919034,37.5768199,1960-06-30
"1393",-120.3805309,35.2072294,1960-07-25
"1394",-122.2461484,37.2626151,1960-07-05
"1395",-120.2270894,35.0223145,1960-07-25
"1396",-120.2270894,35.0223145,1960-07-25
"1397",-120.0685423,34.5107546,1960-10-11
"1398",-120.4088945,34.5654926,1960-12-01
"1399",-121.8338519,36.9216254,1959-01-10
"1400",-122.7479965,38.9009128,1959-01-26
"1401",-117.850974,34.2390219,1959-03-20
"1402",-118.112296,34.429069,1959-03-29
"1403",-121.9976992,37.05274,1959-03-30
"1404",-116.65373,33.98019,1959-04-11
"1405",-116.58572,32.90666,1959-04-01
"1406",-117.49748,33.5914,1959-04-11
"1407",-121.8852917,36.9734108,1959-05-17
"1408",-122.29925,37.43576,1959-06-13
"1409",-122.29924,37.43575,1959-06-13
"1410",-117.4890348,34.253486,1959-07-29
"1411",-117.3068262,34.3176695,1959-08-06
"1412",-117.59042,33.66254,1958-04-28
"1413",-122.4601332,37.6461967,1958-04-20
"1414",-122.8065906,38.0690316,1958-08-23
"1415",-122.1480054,37.2794845,1958-08-28
"1416",-118.4833,34.37806,1958-08-02
"1417",-116.4998599,31.8900527,1957-03-25
"1418",-117.52442,33.70402,1957-03-30
"1419",-116.69266,33.30965,1957-03-29
"1420",-121.2819206,38.1306148,1957-03-19
"1421",-117.0978989,34.0721977,1957-04-20
"1422",-117.0603345,34.2230218,1957-04-16
"1423",-116.65869,33.77172,1957-06-18
"1424",-122.42595,37.68616,1957-11-02
"1425",-122.1761349,37.4207451,1956-01-11
"1426",-116.69289,33.30925,1956-04-21
"1427",-117.51706,33.69542,1956-04-05
"1428",-118.54034,34.2984,1956-04-05
"1429",-122.825081,38.0692894,1955-01-01
"1430",-119.3083288,34.4845768,1955-02-11
"1431",-118.3079257,34.4553347,1955-03-27
"1432",-116.5003281,32.8006646,1955-04-10
"1433",-116.8499,32.6532,1955-07-18
"1434",-117.2308977,34.3432983,1955-08-24
"1435",-121.1830917,36.4788421,1955-09-16
"1436",-121.1830917,36.4788421,1955-09-16
"1437",-118.4973109,34.5403411,1954-03-06
"1438",-118.8691601,34.702902,1954-04-04
"1439",-116.4405895,33.1100058,1954-04-13
"1440",-117.3245777,34.329158,1954-07-16
"1441",-122.0867662,37.1284245,1954-09-12
"1442",-122.361297,37.806625,1953-01-01
"1443",-121.1458855,36.5332251,1953-02-22
"1444",-118.3006454,34.4399552,1953-05-01
"1445",-118.5906482,34.0699635,1953-05-02
"1446",-120.2675481,35.1826419,1953-05-03
"1447",-120.610209,35.2850567,1953-05-03
"1448",-122.9659706,38.2465495,1953-06-28
"1449",-115.473833,30.892389,1953-06-01
"1450",-122.9649966,38.2506264,1953-07-02
"1451",-117.5206197,33.6699822,1953-08-16
"1452",-121.6970136,37.8603482,1953-11-13
"1453",-122.1986953,37.3329309,1953-11-14
"1454",-121.9690221,37.8815736,1953-12-03
"1455",-117.62249,33.70945,1952-02-29
"1456",-122.142584,37.8808972,1952-02-23
"1457",-117.78316,33.54225,1952-04-11
"1458",-117.60398,33.65701,1952-05-03
"1459",-116.5705913,32.9800088,1952-05-23
"1460",-117.1827667,34.257569,1952-07-10
"1461",-117.767016,34.1334734,1952-07-04
"1462",-119.6942753,37.1281563,1952-08-15
"1463",-119.6942753,37.1281563,1952-08-15
"1464",-121.4534095,37.3435537,1952-08-30
"1465",-115.75,30.96667,1952-08-15
"1466",-121.8482691,37.4724166,1951-03-17
"1467",-121.8535222,37.8639939,1951-04-15
"1468",-121.185642,36.488478,1951-04-28
"1469",-116.5805908,32.9000111,1951-06-25
"1470",-121.2323037,36.633638,1951-06-18
"1471",-121.28015,36.546267,1951-06-18
"1472",-116.80738,32.65784,1950-02-18
"1473",-117.8603742,34.2366949,1950-03-17
"1474",-117.9881895,34.1758647,1950-04-14
"1475",-117.9692844,34.2131538,1950-04-14
"1476",-120.39647,37.96372,1950-04-23
"1477",-120.2621422,35.5582622,1950-04-10
"1478",-116.78923,33.38506,1950-04-03
"1479",-117.1255467,34.2840477,1950-05-31
"1480",-118.9086594,34.4566504,1950-05-06
"1481",-118.7671755,34.4804198,1950-06-20
"1482",-118.3334101,34.437249,1950-06-20
"1483",-117.1422223,34.0015964,1950-08-06
"1484",-121.8400191,37.8817516,1950-08-13
"1485",-116.468056,32.606389,1950-12-30
"1486",-122.410567,37.580683,1949-04-17
"1487",-118.7588757,34.5206057,1949-05-07
"1488",-118.7623206,34.5081191,1949-06-21
"1489",-115.4505473,30.8834119,1949-07-02
"1490",-121.078478,36.265508,1949-01-01
"1491",-122.1767353,37.0614054,1948-05-11
"1492",-119.0830409,34.4070896,1948-09-15
"1493",-120.395583,35.352542,1948-09-03
"1494",-121.4143945,36.0142988,1948-09-02
"1495",-116.44303,33.11458,1948-09-23
"1496",-118.1884643,34.294644,1947-02-16
"1497",-118.707152,34.0848502,1947-03-30
"1498",-116.4753,33.09645,1947-04-13
"1499",-118.1894416,34.223483,1947-04-20
"1500",-121.175,36.466667,1947-05-24
"1501",-118.5984245,34.083498,1947-06-13
"1502",-122.1467253,37.8183975,1947-08-13
"1503",-120.1748071,35.2855559,1947-09-04
"1504",-120.1748071,35.2855559,1947-09-07
"1505",-122.1833,37.802201,1947-10-08
"1506",-121.2779653,35.6604228,1946-03-31
"1507",-121.075833,38.896667,1946-04-19
"1508",-122.2745498,37.3165947,1946-05-22
"1509",-121.1458855,36.5332251,1946-06-27
"1510",-121.1969701,36.4812459,1946-08-06
"1511",-122.277884,37.8708683,1945-04-17
"1512",-122.2460863,37.8723215,1945-04-15
"1513",-122.5155358,37.8290732,1945-06-02
"1514",-122.2410972,37.8723215,1945-07-30
"1515",-122.7148006,38.8168708,1945-07-29
"1516",-115.30667,30.78667,1945-07-08
"1517",-118.56,34.4442,1945-10-07
"1518",-120.608056,35.39,1945-12-11
"1519",-117.2598288,34.1865194,1944-02-01
"1520",-118.4406448,34.0699645,1944-03-17
"1521",-122.8129646,38.0637997,1944-05-21
"1522",-122.900597,38.1652458,1944-05-23
"1523",-122.1286561,37.8303784,1944-05-15
"1524",-122.7227614,38.0508977,1944-05-22
"1525",-122.198328,37.349439,1943-01-24
"1526",-122.1893652,37.4230509,1943-05-07
"1527",-122.7962471,38.0509891,1943-06-06
"1528",-122.272747,37.871593,1942-07-25
"1529",-121.91752,36.61957,1942-09-27
"1530",-122.201389,37.347222,1942-01-01
"1531",-117.1787205,39.0157672,1941-05-21
"1532",-122.8978086,38.1415953,1941-08-09
"1533",-122.2710241,37.1121504,1941-09-14
"1534",-122.277607,37.0946088,1941-09-14
"1535",-122.175,37.421944,1940-01-07
"1536",-122.4940439,37.7208128,1940-02-18
"1537",-119.6295853,34.4995641,1940-03-21
"1538",-121.7312735,37.8690668,1940-04-07
"1539",-121.734028,37.8277276,1940-04-07
"1540",-121.727545,37.8376785,1940-04-07
"1541",-119.81289,34.54223,1940-06-16
"1542",-122.5072709,38.2996552,1940-10-13
"1543",-122.61664,38.2730748,1940-10-13
"1544",-124.0644566,41.5632428,1940-11-11
"1545",-124.0276303,41.3482494,1940-11-15
"1546",-117.6706212,33.469987,1939-01-01
"1547",-118.3506456,34.3499573,1939-01-03
"1548",-121.7769868,37.885957,1939-02-19
"1549",-117.8567383,34.3544727,1939-04-05
"1550",-121.187222,36.4725,1939-04-15
"1551",-121.1841811,36.5073384,1939-04-15
"1552",-121.185642,36.488478,1939-04-15
"1553",-121.185428,36.477542,1939-04-15
"1554",-122.286033,37.9391,1939-04-01
"1555",-122.0679523,37.2512368,1939-04-08
"1556",-121.8469449,37.8524922,1939-05-14
"1557",-116.4405894,33.1000061,1939-05-23
"1558",-120.8305,39.209833,1939-06-29
"1559",-120.6622056,35.3251962,1939-06-19
"1560",-116.579722,32.3625,1939-06-14
"1561",-121.7836797,36.4299256,1939-08-22
"1562",-121.7177291,36.9945876,1939-08-05
"1563",-122.5130359,37.527483,1939-11-12
"1564",-122.5130359,37.527483,1939-11-12
"1565",-118.1906412,34.2799604,1938-02-27
"1566",-122.386108,37.598603,1938-07-01
"1567",-121.19515,36.48135,1938-07-24
"1568",-122.2674162,37.1255231,1938-08-08
"1569",-122.2674162,37.1255231,1938-08-08
"1570",-122.310122,37.477639,1938-08-21
"1571",-116.6057,33.0441,1938-08-03
"1572",-122.410233,37.5772,1938-12-23
"1573",-122.2739301,37.1105714,1937-03-31
"1574",-118.4427538,34.0710165,1937-04-01
"1575",-115.8538886,30.775083,1937-05-23
"1576",-117.68143,33.54234,1937-11-18
"1577",-118.3106456,34.4399551,1936-05-24
"1578",-122.3685102,37.4954589,1935-02-16
"1579",-122.8215725,38.0393181,1935-03-31
"1580",-122.804583,38.062967,1935-03-10
"1581",-116.780593,32.6400176,1935-04-20
"1582",-120.7851627,38.7192947,1935-05-21
"1583",-122.175,37.421944,1935-06-21
"1584",-122.3163,37.483539,1935-07-15
"1585",-121.9240985,37.6798473,1935-01-01
"1586",-117.2167564,34.3421434,1934-07-05
"1587",-116.64026,32.57223,1933-04-16
"1588",-118.2015423,34.3666579,1933-07-07
"1589",-121.806342,36.988562,1933-07-02
"1590",-122.6008038,39.3748069,1933-10-02
"1591",-117.28437,34.53513,1932-03-24
"1592",-117.58935,33.39153,1932-04-02
"1593",-117.31226,33.44728,1932-04-10
"1594",-122.7568626,38.0016655,1931-03-01
"1595",-122.270803,37.804372,1931-04-06
"1596",-122.2132974,37.7879906,1931-04-06
"1597",-122.214064,37.8326316,1931-04-16
"1598",-116.41446,32.66204,1931-04-05
"1599",-122.201056,37.843492,1931-05-10
"1600",-119.3050698,35.2416705,1931-06-13
"1601",-117.1806705,39.0151372,1931-07-04
"1602",-120.0215801,34.5942416,1931-09-01
"1603",-118.18332,34.10861,1930-03-22
"1604",-116.92957,32.88961,1930-03-09
"1605",-116.49199,32.77147,1930-04-14
"1606",-116.78142,32.64425,1930-04-14
"1607",-117.30944,34.52908,1930-04-17
"1608",-118.1662242,34.1336466,1930-07-18
"1609",-121.926944,36.536111,1930-07-06
"1610",-122.4997109,37.7122729,1930-10-08
"1611",-122.172144,37.423156,1930-01-01
"1612",-117.11292,33.0334,1929-05-20
"1613",-116.95754,33.28811,1929-05-29
"1614",-117.9767542,34.169157,1929-06-02
"1615",-116.9575,33.288056,1929-06-01
"1616",-121.69494,37.22692,1929-06-13
"1617",-122.855833,38.101111,1928-04-30
"1618",-116.43996,32.77196,1928-04-29
"1619",-116.4362835,33.1186355,1928-05-06
"1620",-116.8586966,33.0461789,1928-05-06
"1621",-122.175,37.421944,1928-07-26
"1622",-116.52923,32.82147,1928-07-06
"1623",-117.00401,33.31321,1928-08-04
"1624",-116.3568779,33.1374855,1927-05-09
"1625",-116.499361,32.715399,1927-07-17
"1626",-116.65646,32.96551,1926-05-15
"1627",-115.733333,30.966667,1925-03-04
"1628",-116.0175,30.719722,1925-03-18
"1629",-118.2700604,34.1216523,1925-04-24
"1630",-115.766667,30.866667,1925-04-15
"1631",-115.7373834,30.8199022,1925-04-24
"1632",-122.271625,37.871603,1925-08-29
"1633",-121.9960682,40.3130551,1924-06-05
"1634",-116.597778,33.199167,1924-06-28
"1635",-120.5113116,34.9129023,1923-04-10
"1636",-118.1606389,34.1199651,1923-04-07
"1637",-118.1806391,34.0999655,1923-04-07
"1638",-122.821022,38.0751484,1923-05-08
"1639",-116.57445,32.884067,1923-05-08
"1640",-116.721111,32.793611,1923-05-08
"1641",-122.2036876,37.818639,1923-06-25
"1642",-115.408167,30.895306,1923-06-10
